-0.91941,0.18297,0.6921,-0.51402,1.0274,0.48252,-0.79866,-0.67733,0.41075,-1.0007,-1.1878,-0.31697,0.35672,-0.72834,0.98162,0.41006,-1.2429,-0.32799,0.66572,-0.58735
-0.31711,1.3111,0.031376,0.72083,-0.67102,0.75585,0.12401,-0.45367,-0.63605,-0.14726,-0.63826,1.2637,0.3036,0.3647,-0.11718,0.76052,0.43521,-0.41987,-0.70305,0.45358
0.11534,-0.62138,0.28884,0.43294,-0.62488,-0.43098,1.0997,-0.26084,-0.27387,-1.1147,0.39799,-0.78619,0.23201,0.51102,-0.46747,-0.19922,0.21111,0.51362,-0.4317,-0.5055
-0.32244,-0.70733,0.25795,-0.73926,0.23539,-0.054133,0.3267,1.4222,-0.64319,-0.83075,-0.39745,-0.38707,-0.055071,-1.0504,0.2389,-0.33195,0.46789,0.87521,-0.13907,-0.65215
0.79758,-0.55863,-0.4296,-0.019337,0.30433,0.38874,-0.23438,-0.025123,0.18091,1.1872,0.79251,-0.011854,-0.34987,0.145,0.35254,-0.18092,-0.20044,0.18757,0.55545,0.84527
-0.23172,0.2968,0.074537,0.28911,-0.61061,-0.51761,-1.0419,-0.13441,-0.17468,1.067,0.1009,0.94653,-0.16986,-0.27217,-0.3001,-0.29609,-1.3386,0.6252,0.68971,0.46823
0.41112,0.22529,0.70581,0.39948,0.8501,0.75997,-0.62286,-1.1902,-0.24876,-0.47017,-0.031718,-0.057347,0.3625,0.31889,0.59245,0.77707,-0.50024,-1.0418,0.062713,-0.65
-0.8001,1.3733,-0.42554,0.17241,-0.91224,0.29905,1.0758,0.19135,-1.1183,-0.32807,-1.1022,0.99107,-0.3469,0.25163,-0.755,-0.071527,0.68977,-0.16313,-1.2005,-0.62408
0.84897,-1.2055,0.37665,-0.18853,-0.6319,-0.32689,1.0366,-0.01964,0.60889,-1.5401,0.59864,-0.89498,0.65728,-0.12228,-0.20301,-0.25557,0.59882,-0.053865,0.29185,-1.6018
-0.80163,0.092171,-1.2307,-0.62445,0.66028,0.0012575,0.24387,1.3644,-0.17421,0.39619,-1.4919,-0.15551,-0.33099,-1.0557,0.26766,0.69467,0.92874,1.4528,0.029634,-0.31958
1.6069,0.16616,0.59086,-0.10144,-0.6301,0.034582,-0.78067,-0.37532,1.1406,0.42813,1.3565,-0.25323,0.39587,-0.24318,-0.35703,-0.053912,-0.20256,-0.31193,1.8517,0.51875
-0.71926,0.74719,-1.1869,-0.29166,-0.33314,0.71533,0.27581,-0.93757,0.0049092,0.36311,-0.62166,0.26084,-0.93444,-0.15318,-0.18163,1.2685,-0.21255,0.074003,0.15273,0.51133
-0.80673,-0.56418,0.51068,1.0499,-0.28238,-0.77246,-0.19387,0.023363,0.93183,-0.52086,-0.78347,-0.63018,0.93043,0.6684,-0.85067,-0.69399,-0.17626,-0.22854,0.66273,-0.0038851
-0.0054717,0.26971,1.4139,-1.053,0.72073,0.36021,-0.15243,-0.042576,-0.63477,0.34747,-0.29279,-0.053695,0.72836,-0.84755,0.83405,0.50507,0.68861,-0.12013,-0.4756,-0.30808
0.71512,0.25842,-1.4906,0.93533,-0.37337,0.03095,-1.0509,-0.8138,-1.5454,0.086255,0.67875,0.57022,-1.1793,-0.24878,-0.62371,-0.015399,-1.0361,-0.7449,-0.18175,0.44703
0.17006,0.12193,1.5016,1.2741,-0.39635,-1.0667,-0.62385,0.1758,-0.59899,-1.6968,-0.2714,0.40288,0.81277,1.4274,0.01086,-0.69102,0.19598,-0.09533,-0.16844,-1.5624
0.60659,0.70456,0.040225,-0.33753,1.6265,0.062752,0.89817,0.036762,-1.9637,-1.2655,0.096113,0.0094306,-0.3908,-0.5099,0.90578,0.41948,0.93372,0.56365,-1.4617,-1.1942
0.17701,0.93401,-1.9374,-0.63574,-0.37752,-0.9485,0.57584,-0.070935,0.091496,-0.9232,0.39819,0.37021,-1.0265,-0.20354,-0.78537,-0.6683,0.044214,-0.01377,-0.76408,-1.4585
0.5542,-0.50686,0.64699,0.12301,-0.16907,0.36559,-0.27129,1.1207,1.1717,-1.3343,0.17348,-0.54638,0.63526,0.081488,-0.19071,-0.011037,-0.2713,0.88301,1.3139,-0.74293
0.22441,0.82088,-0.55775,-0.25179,0.13324,1.0806,1.2477,0.22877,0.30355,1.3674,0.36357,1.2103,-0.29029,-0.31937,0.49938,0.89433,0.8992,0.37583,-1.2863e-05,1.3543
0.4089,-1.3617,-0.3732,-0.27401,-1.8009,-0.84224,-1.0374,0.36899,0.57232,0.92624,0.16312,-1.2417,-0.87128,0.079286,-1.0425,-0.81487,-0.7609,0.41875,0.43793,0.76344
-0.75803,-0.6887,1.2559,0.081799,0.707,1.6515,-0.33728,-0.99217,0.92953,0.20293,-0.69934,-0.30017,0.73832,0.26182,1.1511,1.0774,-0.1512,-0.31359,1.158,0.14697
-0.99762,0.88857,0.27577,0.37962,-1.0353,0.2264,-0.41216,-0.69641,-1.3021,1.4226,-0.98956,0.17027,0.084852,0.12794,-0.95224,0.40714,0.051615,-0.044252,-0.72117,1.2148
0.24973,-0.99073,0.51548,0.79135,0.72205,0.36252,-0.17897,-1.0713,-0.75501,-0.67751,0.076143,-0.98944,0.28604,0.4327,0.98694,-1.142,-0.17039,-1.7042,-0.41088,-0.43546
-1.518,0.68621,0.71922,-0.42173,-0.26814,0.06563,0.94137,0.412,-1.109,-0.26496,-1.1547,1.3485,0.75447,-0.33159,-0.08882,-0.38077,0.41786,0.032648,-1.5008,-0.22962
0.84154,-0.83874,-0.1469,-0.060376,-0.441,-0.21016,-0.28335,-1.0041,-0.15367,-0.47019,0.92465,-0.61967,-0.3243,-0.14172,0.39438,-0.47809,0.2504,-0.71361,0.12147,-0.96996
-1.4545,0.81276,0.011835,0.27984,0.054775,0.51117,0.18145,0.29066,-0.38528,-0.32017,-1.5759,0.6224,-0.022152,0.46145,-0.0030017,0.22438,0.2137,0.66622,-0.046625,-0.60099
0.5166,-0.30501,0.44323,0.22466,-0.021603,-0.34819,0.29561,-0.36357,0.046404,0.11304,1.0261,-0.28832,0.73514,0.10436,-0.090145,0.2471,0.12684,-0.29997,-0.063936,-0.259
-0.60006,0.21254,-0.48025,-0.93604,-0.072376,0.17113,-0.025499,0.12015,-0.43363,-0.11601,-0.73866,-0.01111,-0.60079,-0.8398,0.018351,0.047451,-0.0092346,0.45617,-0.062069,-0.10046
0.16705,-0.12203,-0.14526,0.68327,-0.083796,0.39686,-0.22825,-0.47499,0.97,-0.15548,-0.090304,-0.11565,-0.077003,0.84888,-0.22484,-0.063122,-0.17098,-0.53842,0.81714,-0.11657
-0.54432,0.60223,0.62825,-0.18448,-0.56828,0.23747,0.25744,0.30134,-0.30938,0.53536,-0.21005,0.71232,0.70005,-0.13904,-0.45564,0.17763,0.46433,0.32765,-0.42823,0.52808
0.58373,-0.86539,-0.51996,0.17338,0.084861,-0.12426,0.002871,-0.87214,0.03664,0.19798,0.54372,-0.95649,-0.26853,0.018243,-0.40797,-0.09203,0.06753,-0.9421,-0.020816,0.3609
-1.3949,0.77417,0.45644,-0.29905,-0.24119,-0.1949,-0.2648,0.27704,0.15505,-0.04188,-1.1415,0.92527,0.29771,-0.20511,-0.34462,-0.020079,-0.48367,0.506,-0.14175,-0.22654
0.4632,-0.34652,-0.042589,0.23038,0.61775,0.78973,-0.019524,-0.7163,0.48828,0.22597,0.59957,-0.4701,0.31048,0.22403,0.48051,0.94578,0.20962,-0.97411,0.087129,0.018327
-1.0197,0.82455,0.033222,-0.16066,-1.3289,-0.44266,0.28586,0.025405,-0.10202,0.47539,-0.85966,0.65775,-0.39421,-0.16581,-0.8631,-0.21135,0.19306,0.17352,-0.26041,0.38868
0.15193,-1.4041,0.12572,0.14309,0.93368,0.48143,-0.48336,-0.51489,0.94492,-0.48434,0.5141,-1.1251,0.2259,0.031822,0.60253,0.34806,-0.32083,-0.40262,0.60546,-0.35384
-1.1954,1.7789,0.41728,-0.38989,-0.59452,-0.16723,0.37017,-0.15002,0.19308,0.96016,-1.1982,1.4966,0.11248,-0.61723,-0.75015,0.22217,0.33887,0.40023,-0.15488,0.75599
0.47138,-1.1553,-0.14516,-0.042298,-0.24941,0.62157,-0.95119,-0.95146,0.89573,-0.61358,0.46971,-1.1926,0.19732,-0.4456,-0.43975,0.25886,-0.88819,-1.4027,0.81781,-0.51894
-1.6374,1.6208,-0.049967,0.55846,-0.38745,0.055024,1.0843,-0.15726,0.27103,0.76966,-1.8669,1.229,-0.06845,0.77587,-0.084078,0.4468,0.77647,0.4067,-0.030842,0.28358
0.52971,-1.6109,0.47349,-0.54863,-0.14742,-0.19798,-0.63123,0.2345,0.54929,-0.25388,0.97202,-1.0959,0.75752,-0.70378,-0.45375,0.055481,-0.51681,-0.684,0.54323,-0.54289
-0.76455,0.89222,-0.65753,-0.47248,0.54096,0.64166,0.44984,-0.31919,0.41019,1.4458,-1.1506,0.64577,-0.68408,-0.0027768,0.25754,0.79983,-0.14535,0.41007,0.3288,1.1169
0.098119,-0.71071,0.23345,0.10308,-1.0782,-0.24124,-1.4923,-0.38496,0.71385,0.46956,0.5996,-0.25568,0.61007,0.16807,-1.2565,-0.657,-1.1947,-0.75291,0.4399,0.4629
-0.79801,0.89265,0.62765,0.2373,0.44567,1.3364,0.24306,-1.098,0.052973,0.40341,-0.58378,0.33912,0.46865,0.64362,0.66522,0.73375,-0.016977,-0.65114,-0.32588,0.41508
-0.24616,0.19216,0.13547,0.42074,-1.6931,-0.97062,-0.1582,-1.0267,-1.1506,-0.48701,-0.18819,-0.32822,0.56275,0.30138,-1.508,-0.30124,0.069404,-0.54786,-0.8891,0.14709
-0.73509,-0.65543,0.90482,0.22219,0.77429,1.5151,-0.14197,0.0052796,-0.78221,-1.358,-0.84883,-0.98614,0.22607,0.25339,1.428,0.22441,0.84302,-0.29253,-0.35734,-1.3687
-0.68698,0.0021549,0.62375,0.52742,-0.89969,0.42403,1.2375,-0.14474,-1.3844,0.80131,-0.46368,0.80312,0.53747,0.28921,-0.82716,0.020819,1.14,0.11686,-1.1209,0.18738
-0.45404,-1.7833,-0.39543,-0.47357,0.45905,-1.9889,0.78423,-1.2256,-0.33635,-0.25253,-0.035811,-1.2529,-0.093958,-0.86009,0.56132,-1.1149,0.10532,-0.99629,-0.56344,-0.73273
-1.6524,0.90001,0.46641,-1.49,0.7087,0.069134,-1.0118,0.15298,1.1083,-0.68796,-1.7104,1.1158,0.27209,-0.92293,1.4674,-0.13591,-1.1041,0.42327,0.052081,-0.76603
0.41507,0.73296,-0.50825,0.35552,0.34332,1.386,0.87353,-0.86682,1.1288,0.30767,0.16372,0.63471,-0.30365,0.9581,-0.16237,1.4419,0.33314,-1.0281,0.85769,0.84562
-0.49185,-0.41336,-0.17017,0.10289,-1.783,-1.0644,-0.29624,1.288,-0.2283,0.66775,-0.07384,-0.13358,0.24488,0.055018,-1.3891,-0.55909,-0.33033,0.66069,-0.33134,0.99358
1.0722,-1.0444,1.3996,-0.20301,1.0263,1.1325,-0.14509,-0.78867,0.88248,-0.58074,0.43068,-0.83352,0.52945,-0.4139,1.6331,0.51814,0.068973,-0.75233,0.93376,-0.094159
-1.4535,1.0854,-1.4902,-0.57334,-1.1959,-0.051783,1.4263,-0.18629,-0.31155,1.0858,-0.82551,1.1018,-0.78153,-0.23668,-0.86387,-0.085132,0.24424,0.41851,-0.96044,1.2551
0.080212,-1.7998,0.24542,0.36332,0.58594,-1.574,-0.95468,-0.56036,1.7431,-1.1261,0.3445,-2.1955,0.58237,0.7344,0.025209,-0.54787,-0.45863,-0.52976,0.94698,-0.55647
-1.5048,1.299,0.61416,-1.2779,1.042,1.7267,-0.12353,0.21441,-0.017986,0.83296,-1.3569,1.1383,0.70523,-1.0859,1.0857,1.3827,0.28187,0.20897,0.30954,1.0468
1.14,0.90408,-0.46362,0.32768,-2.04,-0.8303,0.16526,-2.6748,0.74998,0.17201,0.53286,-0.082542,-0.45331,0.27847,-1.844,0.20112,-0.25042,-1.3589,0.75878,0.17566
-1.5759,-0.72534,0.017659,0.60032,0.3662,0.18147,0.046529,0.60958,-0.44253,-1.4045,-1.7776,-0.3919,0.12417,0.21679,0.17217,0.7892,-0.26381,0.74573,-0.1781,-1.1303
-0.19114,-0.046194,1.1279,-0.19779,0.75372,0.53038,0.70497,0.84673,-0.74591,0.99452,0.14201,0.31909,1.3866,-0.39254,1.3714,-0.39036,0.81424,0.21194,-0.35681,0.47596
1.2332,-0.99853,-0.86836,-0.031321,-0.1898,-1.1401,-1.0315,-0.5412,-1.0196,1.0074,0.81268,-0.132,-0.65791,-1.3232,0.24544,-0.51054,-1.1261,0.03257,-0.62507,0.32447
-0.92593,1.132,0.044161,-0.50296,0.41938,-0.38731,-0.541,-1.1434,0.81752,-0.58756,-0.30734,0.60204,0.19204,0.61677,0.21094,-0.40474,-0.88234,-0.24704,0.25062,-0.46614
-0.40876,0.9624,-0.35811,0.34203,0.45161,0.46188,-0.23246,-0.061858,0.83066,-0.83739,0.10359,0.91942,0.22779,0.50506,0.07244,1.0875,-0.66406,-0.067308,-0.0027706,-0.88295
0.33251,0.50879,0.17038,0.52826,0.1033,-0.17529,0.44267,0.95252,0.53897,0.18463,0.38341,0.52878,-0.18337,0.98003,-0.16865,-0.23197,0.97385,0.43493,-0.24202,-0.2314
1.4651,-0.23611,-0.33971,-0.99938,-0.33177,0.018236,-0.16591,0.26441,0.2421,0.38,1.2185,0.054914,-0.13671,-0.99314,0.22435,-0.12173,-0.46281,0.65072,-0.53734,0.019655
0.044772,-0.19645,-0.8912,0.85963,-0.57411,0.38488,-0.76852,0.55656,0.30741,0.39433,0.13766,0.17122,-0.73592,0.84371,-0.25377,0.39574,-0.68796,0.17521,-0.019912,0.26641
0.87403,0.083194,1.4151,0.77075,0.3812,-0.04108,0.39943,0.11322,-0.059995,0.58532,0.36105,-0.095921,1.1341,0.74488,-0.87171,0.096925,0.428,-0.12312,0.63288,0.52192
0.73162,0.26503,-0.80365,-0.94265,-0.51488,-0.17352,-0.41758,-0.1225,-2.0564,-0.031346,0.43125,0.0187,-0.7169,-0.74676,-0.38203,0.02604,-0.21454,-0.38964,-1.4726,0.23239
-0.14485,0.17579,-0.52126,1.0943,-0.25593,-0.14675,0.33729,-1.1446,0.42125,-1.7943,-0.40316,-0.42124,-0.37828,1.4245,-0.41142,-0.0059899,0.18896,-1.1131,0.64627,-1.2444
-0.31198,0.69156,0.50022,0.33903,0.96128,-0.52672,0.62635,2.4906,-0.6981,-0.84738,-1.3643,0.26072,1.1337,-0.19341,0.53945,-0.54514,0.76805,1.516,-0.67913,-0.41184
2.2325,0.1323,-0.72877,-1.1165,0.42027,0.29939,0.15936,0.1887,-0.10168,0.45265,2.1012,0.058935,-0.70416,-0.91886,0.55687,-0.6388,1.0149,-0.47751,-0.13807,-0.072069
0.20848,0.32718,-1.4529,0.9827,-1.1483,-0.28827,-0.96181,1.5333,0.26662,0.078096,0.36863,0.043704,-1.5479,0.71007,-1.0361,0.55991,-0.87191,1.431,0.26053,0.080971
2.0172,0.23774,1.5856,0.71022,0.56223,1.1927,0.066121,0.51488,0.13312,-0.13232,1.48,-0.67803,1.6038,1.0194,-0.12525,0.51367,1.0602,-0.11564,0.66294,0.091678
0.81746,1.2294,-1.8144,-0.4673,-1.2386,0.31356,0.67278,-0.31569,-1.9239,0.70769,-0.078237,0.55608,-1.5519,-0.84732,-1.2359,-0.1356,0.91613,0.32054,-1.2755,1.1981
-0.11286,0.12433,-0.3468,0.21381,-0.73905,-0.77566,0.77335,-0.70928,1.2817,-2.0791,0.46077,-0.94752,-0.18668,1.0648,-1.2869,-0.30874,-0.51587,-0.43599,0.95807,-2.0549
-0.19153,0.62017,0.17711,-0.41855,0.6493,0.9754,-0.047189,1.8264,0.58007,-0.9367,-1.0669,0.2648,0.24541,-0.49023,0.91677,1.0599,0.72241,1.9093,0.15342,-1.2521
1.1724,0.13665,-1.155,-0.21238,-0.20663,0.25371,1.1722,0.0859,1.2397,1.5697,1.1461,0.15221,-0.67782,-0.34861,-0.70855,-0.183,1.6767,-0.17356,1.2564,1.1616
-0.13582,-0.70966,-0.32493,0.027592,-1.2973,-1.2717,-1.4107,0.54762,1.0133,0.54446,-0.24797,-0.94913,-0.14741,-0.40895,-1.3024,-0.04888,-1.3041,1.0052,1.0908,0.62229
-0.34053,0.25246,0.97487,-0.52789,1.3554,1.9459,0.50724,-0.88287,1.677,-0.011905,0.057637,0.050984,0.75956,0.62347,1.1802,1.8583,-0.052927,-0.92761,0.86258,0.99676
-0.13341,0.98914,-0.19454,0.33112,-2.0044,0.16274,-0.75062,1.1023,-1.4215,1.2226,-0.86687,0.43117,-0.72467,-0.43281,-1.9213,0.40334,-0.12401,0.81627,-0.40926,0.81999
